ne_ip,location,type,ssa,phase,ne_name,ne_id,dcc_ip,software_version,hardware_version,pcb_version,last_upload_time,orig_location
10.121.24.70,Madhapar,TN705B,GJ_SSA BUJ,PH2,10.121.24.70_Madhapar_TN705B_GJ_SSA BUJ_PH2,e=4707,10.121.24.70,2.9.1 load2.9.1_p13,B1,0.0,2026-09-06 01:01:09,GUJ _RAJKOT WTR
10.121.15.131,PRANTIJ,TN725B,WTR_AM,PH1,10.121.15.131_PRANTIJ_TN725B_WTR_AM_PH1,e=207,10.121.15.131,2.9.1 load2.9.1_p13,B1,2.0,2026-08-23 01:15:02,GUJ _AHMD WTR
10.121.17.199,MEMNAGAR,TN705B,GJ_SSA AM,PH1,10.121.17.199_MEMNAGAR_TN705B_GJ_SSA AM_PH1,e=2022,10.121.17.199,2.9.1 load2.9.1_p13,B1,0.0,2026-09-10 01:03:25,Guj AHMD SSA
10.121.19.211,COVID HOSPITAL,TN703B,GJ_SSA SR,PH2,10.121.19.211_COVID HOSPITAL_TN703B_GJ_SSA SR_PH2,e=4720,10.121.19.211,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-21 01:06:54,GUJ _SURAT SSA
10.121.97.103,Takhatgadh-Ex,TN703B,GJ_SSA HMR,PH3,10.121.97.103_Takhatgadh-Ex_TN703B_GJ_SSA HMR_PH3,e=34915,10.121.97.103,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:15:29,GJ_SSA HMR_PH3
10.121.97.101,KODIYAWADA,TN703B,GJ_SSA HMR,PH3,10.121.97.101_KODIYAWADA_TN703B_GJ_SSA HMR_PH3,e=34913,10.121.97.101,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-28 01:19:16,GJ_SSA HMR_PH3
10.121.99.38,PATDI,TN705B,WTR_RJ,PH1,10.121.99.38_PATDI_TN705B_WTR_RJ_PH1,e=653,10.121.99.38,2.9.1 load2.9.1_p13,B1,0.0,2026-08-20 01:18:46,GUJ _RAJKOT WTR
10.121.17.131,SIHOR,TN725B,WTR_RJ,PH1,10.121.17.131_SIHOR_TN725B_WTR_RJ_PH1,e=609,10.121.17.131,2.9.1 load2.9.1_p13,B1,0.0,2026-09-02 01:07:25,GUJ _RAJKOT WTR
10.121.69.66,SURENDRA NAGAR1,TN725B,WTR_RJ,PH1,10.121.69.66_SURENDRA NAGAR1_TN725B_WTR_RJ_PH1,e=652,10.121.69.66,2.9.1 load2.9.1_p13,B1,0.0,2026-09-09 01:02:35,GUJ _RAJKOT WTR
10.121.17.201,GULBAI-TEKRA 3,TN725B,GJ_SSA AM,PH1,10.121.17.201_GULBAI-TEKRA 3_TN725B_GJ_SSA AM_PH1,e=1607,10.121.17.201,2.9.1 load2.9.1_p13,B1,0.0,2026-09-04 01:02:03,Guj AHMD SSA
10.121.17.5,MORBI,TN725B,WTR_RJ,PH1,10.121.17.5_MORBI_TN725B_WTR_RJ_PH1,e=441,10.121.17.5,2.9.1 load2.9.1_p13,B1,0.0,2026-08-21 01:16:51,GUJ _RAJKOT WTR
10.121.18.215,GVMM,TN725B,GJ_SSA AM,PH1,10.121.18.215_GVMM_TN725B_GJ_SSA AM_PH1,e=1861,10.121.18.215,2.9.1 load2.9.1_p13,B1,0.0,2026-09-10 01:04:56,Guj AHMD SSA
10.121.15.140,Unja,TN705B,WTR_AM,PH1,10.121.15.140_Unja_TN705B_WTR_AM_PH1,e=187,10.121.15.140,2.9.1 load2.9.1_p13,B1,0.0,2026-07-21 01:10:43,GUJ _AHMD WTR
10.121.100.7,Kim EXCG,TN703B,GJ_SSA SR,PH3,10.121.100.7_Kim EXCG_TN703B_GJ_SSA SR_PH3,e=8477,10.121.100.7,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:00:59,GUJ _GODHRA SSA
10.121.26.78,SUKHSAR,TN705B,GJ_SSA GDH,PH2,10.121.26.78_SUKHSAR_TN705B_GJ_SSA GDH_PH2,e=25020,10.121.26.78,2.9.1 load2.9.1_p13,B1,0.0,2026-08-26 01:10:50,
10.121.17.194,ASHRAM RD,TN725B,GJ_SSA AM,PH1,10.121.17.194_ASHRAM RD_TN725B_GJ_SSA AM_PH1,e=1595,10.121.17.194,2.9.1 load2.9.1_p13,B1,0.0,2026-02-28 01:25:27,Guj AHMD SSA
10.121.17.66,BHUJ2(GNE),TN725B,WTR_RJ,PH1,10.121.17.66_BHUJ2(GNE)_TN725B_WTR_RJ_PH1,e=1161,10.121.17.66,2.9.1 load2.9.1_p13,B1,2.0,2026-07-23 01:19:40,GUJ _RAJKOT WTR
10.121.19.132,MAKARPURA,TN725B,GJ_SSA VDR,PH2,10.121.19.132_MAKARPURA_TN725B_GJ_SSA VDR_PH2,e=3801,10.121.19.132,2.9.1 load2.9.1_p13,B1,0.0,2026-07-05 01:03:09,Gujrat
10.121.16.1,Bharuch City,TN725B,WTR_AM,PH1,10.121.16.1_Bharuch City_TN725B_WTR_AM_PH1,e=1423,10.121.16.1,2.9.1 load2.9.1_p13,B1,0.0,2026-08-07 01:21:54,GUJ _AHMD WTR
10.121.99.173,ICDS WARD-5,TN703B,GJ_SSA VDR,PH2,10.121.99.173_ICDS WARD-5_TN703B_GJ_SSA VDR_PH2,e=9384,10.121.99.173,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-11 01:12:24,GUJ _VADODARA  SSA_PH3
10.121.18.213,Galudan,TN705B,GJ_SSA AM,PH1,10.121.18.213_Galudan_TN705B_GJ_SSA AM_PH1,e=1859,10.121.18.213,2.9.1 load2.9.1_p13,B1,0.0,2026-08-08 01:03:52,Guj AHMD SSA
10.121.20.5,Hapa,TN705B,GJ_SSA JMN,PH2,10.121.20.5_Hapa_TN705B_GJ_SSA JMN_PH2,e=4203,10.121.20.5,2.9.1 load2.9.1_p13,B1,0.0,2026-08-31 01:03:21,Gujarat Jamnagar SSA
10.121.24.66,MBM Bhuj B2,TN725B,GJ_SSA BUJ,PH2,10.121.24.66_MBM Bhuj B2_TN725B_GJ_SSA BUJ_PH2,e=4682,10.121.24.66,2.9.1 load2.9.1_p13,B1,0.0,2026-09-08 01:02:34,GUJ _RAJKOT WTR
10.121.17.81,CRL 1 KANDLA,TN703B,GJ_SSA BUJ,PH1,10.121.17.81_CRL 1 KANDLA_TN703B_GJ_SSA BUJ_PH1,e=2558,10.121.17.81,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-12 01:09:52,
10.121.17.200,NARANPURA SCHOOL,TN705B,GJ_SSA AM,PH1,10.121.17.200_NARANPURA SCHOOL_TN705B_GJ_SSA AM_PH1,e=2023,10.121.17.200,2.9.1 load2.9.1_p13,B1,0.0,2026-08-16 01:14:38,Guj AHMD SSA
10.121.99.204,ONGC Colony,TN705B,GJ_SSA SR,PH3,10.121.99.204_ONGC Colony_TN705B_GJ_SSA SR_PH3,e=18902,10.121.99.204,2.9.1 load2.9.1_p13,B1,2.0,2026-08-12 01:04:36,GUJ_SURA SSA_PH3
10.121.25.167,AGIYOL,TN703B,GJ_SSA HMR,PH2,10.121.25.167_AGIYOL_TN703B_GJ_SSA HMR_PH2,e=6638,10.121.25.167,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:18:14,GUJ _HIMMATNAGAR  SSA
10.121.17.21,DADVA,TN703B,GJ_SSA RJ,PH1,10.121.17.21_DADVA_TN703B_GJ_SSA RJ_PH1,e=3865,10.121.17.21,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-09 01:01:28,GUJ _GUJRAT CIRCLE SSA
10.121.18.136,Cantonment,TN725B,GJ_SSA AM,PH1,10.121.18.136_Cantonment_TN725B_GJ_SSA AM_PH1,e=1617,10.121.18.136,2.9.1 load2.9.1_p13,B1,0.0,2026-09-06 01:03:34,Guj AHMD SSA
10.121.24.195,Jadeshwar,TN705B,GJ_SSA BCH,PH2,10.121.24.195_Jadeshwar_TN705B_GJ_SSA BCH_PH2,e=4732,10.121.24.195,2.9.1 load2.9.1_p13,B1,0.0,2026-08-11 01:08:56,Gujrat
10.121.26.73,Devgadh Baria,TN705B,WTR_AM,PH2,10.121.26.73_Devgadh Baria_TN705B_WTR_AM_PH2,e=9770,10.121.26.73,2.9.1 load2.9.1_p13,B1,0.0,2026-08-11 01:03:53,
10.121.17.25,RAJKOT KR2,TN725B,WTR_RJ,PH1,10.121.17.25_RAJKOT KR2_TN725B_WTR_RJ_PH1,e=416,10.121.17.25,2.9.1 load2.9.1_p13,B1,0.0,2026-07-25 01:11:52,GUJ _RAJKOT WTR
10.121.97.233,Wanakbara,TN703B,GJ_SSA JND,PH3,10.121.97.233_Wanakbara_TN703B_GJ_SSA JND_PH3,e=47007,10.121.97.233,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-11 01:08:41,
10.121.15.165,TATA DHOLERA,TN705B,GJ_SSA AM,PH3,10.121.15.165_TATA DHOLERA_TN705B_GJ_SSA AM_PH3,e=47013,10.121.15.165,2.9.1 load2.9.1_p13,B1,0.0,2026-08-19 01:11:02,
10.121.15.143,Chanasma,TN725B,WTR_AM,PH1,10.121.15.143_Chanasma_TN725B_WTR_AM_PH1,e=4210,10.121.15.143,2.9.1 load2.9.1_p13,B1,0.0,2026-08-16 01:15:15,GUJ _AHMD WTR
10.121.18.122,BAREJA,TN705B,GJ_SSA AM,PH1,10.121.18.122_BAREJA_TN705B_GJ_SSA AM_PH1,e=47037,10.121.18.122,2.9.1 load2.9.1_p13,B1,0.0,2026-09-12 01:07:03,
10.121.24.123,NTRO BHUJ,TN703B,GJ_SSA BUJ,PH2,10.121.24.123_NTRO BHUJ_TN703B_GJ_SSA BUJ_PH2,e=7161,10.121.24.123,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-24 01:02:34,GUJ _BHUJ SSA
10.121.99.221,DGVCL CALL CENTER,TN703B,GJ_SSA SR,PH2,10.121.99.221_DGVCL CALL CENTER_TN703B_GJ_SSA SR_PH2,e=19719,10.121.99.221,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-30 01:27:54,GUJ_SURAT SSA
10.121.19.196,SURAT-MARKET2,TN725B,GJ_SSA SR,PH2,10.121.19.196_SURAT-MARKET2_TN725B_GJ_SSA SR_PH2,e=3402,10.121.19.196,2.9.1 load2.9.1_p13,B1,0.0,2026-08-13 01:16:49,Gujrat
10.121.19.230,DRC VST A1,TN703B,GJ_SSA SR,PH2,10.121.19.230_DRC VST A1_TN703B_GJ_SSA SR_PH2,e=6264,10.121.19.230,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-17 01:06:31,GUJ _SURAT SSA
10.121.16.227,Halol,TN725B,WTR_AM,PH1,10.121.16.227_Halol_TN725B_WTR_AM_PH1,e=1826,10.121.16.227,2.9.1 load2.9.1_p13,B1,2.0,2026-09-06 01:09:47,GUJ _AHMD WTR
10.121.25.166,BERNA TE,TN703B,GJ_SSA HMR,PH2,10.121.25.166_BERNA TE_TN703B_GJ_SSA HMR_PH2,e=6632,10.121.25.166,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:18:28,GUJ _HIMMATNAGAR  SSA
10.121.100.41,DGVCL VYARA,TN703B,GJ_SSA SR,PH,10.121.100.41_DGVCL VYARA_TN703B_GJ_SSA SR_PH,e=37435,10.121.100.41,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-03 01:12:24,
10.121.19.157,NORTH MAMLATDAR SAMA,TN703B,GJ_SSA VDR,PH2,10.121.19.157_NORTH MAMLATDAR SAMA_TN703B_GJ_SSA VDR_PH2,e=6801,10.121.19.157,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-05 01:05:28,GUJ _VADODARA  SSA
10.121.19.169,INDRA BTS,TN703B,GJ_SSA VDR,PH2,10.121.19.169_INDRA BTS_TN703B_GJ_SSA VDR_PH2,e=7360,10.121.19.169,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-01 01:06:05,GUJ _VADODARA  SSA
10.121.98.67,CAMBAY,TN705B,GJ_SSA NAD,PH3,10.121.98.67_CAMBAY_TN705B_GJ_SSA NAD_PH3,e=11278,10.121.98.67,2.9.1 load2.9.1_p13,B1,2.0,2026-07-31 01:11:47,
10.121.18.31,SBI-GIFTCITY A1,TN703B,GJ_SSA AM,PH3,10.121.18.31_SBI-GIFTCITY A1_TN703B_GJ_SSA AM_PH3,e=39806,10.121.18.31,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-31 01:00:11,
10.121.96.134,KADIA MOTA,TN705B,GJ_SSA BUJ,PH3,10.121.96.134_KADIA MOTA_TN705B_GJ_SSA BUJ_PH3,e=12127,10.121.96.134,2.9.1 load2.9.1_p13,B1,2.0,2026-09-12 01:10:27,SSA BHUJ_PH3
10.121.18.228,Rajendra Park BTS,TN703B,GJ_SSA AM,PH2,10.121.18.228_Rajendra Park BTS_TN703B_GJ_SSA AM_PH2,e=26318,10.121.18.228,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-04 01:08:19,
10.121.96.140,Khombadi,TN705B,GJ_SSA BUJ,PH3,10.121.96.140_Khombadi_TN705B_GJ_SSA BUJ_PH3,e=12128,10.121.96.140,2.9.1 load2.9.1_p13,B1,0.0,2026-08-04 01:10:30,nILANGA
10.121.98.65,PETLAD,TN725B,GJ_SSA NAD,PH3,10.121.98.65_PETLAD_TN725B_GJ_SSA NAD_PH3,e=11266,10.121.98.65,2.9.1 load2.9.1_p13,B1,2.0,2026-08-22 01:02:48,
10.121.25.85,Manund,TN703B,GJ_SSA MEH,PH2,10.121.25.85_Manund_TN703B_GJ_SSA MEH_PH2,e=4451,10.121.25.85,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:25:05,GUJ _MEHSANA  SSA
10.121.96.12,Rajula RSU,TN705B,GJ_SSA AMR,PH3,10.121.96.12_Rajula RSU_TN705B_GJ_SSA AMR_PH3,e=26355,10.121.96.12,2.9.1 load2.9.1_p13,B1,0.0,2026-08-27 01:13:06,
10.121.19.15,BANSWADA ROAD,TN703B,GJ_SSA GDH,PH3,10.121.19.15_BANSWADA ROAD_TN703B_GJ_SSA GDH_PH3,e=12352,10.121.19.15,2.9.1 Rev.B load2.9.1_p7,B1,0.0,2026-09-12 01:02:15,
10.121.19.18,BANDIBAR,TN703B,GJ_SSA GDH,PH2,10.121.19.18_BANDIBAR_TN703B_GJ_SSA GDH_PH2,e=12326,10.121.19.18,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-09-12 01:00:03,
10.121.19.99,Sadguru Vatika,TN703B,GJ_SSA RJ,PH2,10.121.19.99_Sadguru Vatika_TN703B_GJ_SSA RJ_PH2,e=20143,10.121.19.99,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-05-17 01:03:07,GUJ_RAJKOT SSA
10.121.18.163,SARVA SIKSHA GNR,TN703B,GJ_SSA AM,PH3,10.121.18.163_SARVA SIKSHA GNR_TN703B_GJ_SSA AM_PH3,e=39818,10.121.18.163,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-07 01:01:08,
10.121.96.146,Naliya AF,TN703B,GJ_SSA BUJ,PH2,10.121.96.146_Naliya AF_TN703B_GJ_SSA BUJ_PH2,e=13254,10.121.96.146,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-31 01:07:02,
10.121.96.143,VITHON 1,TN703B,GJ_SSA BUJ,PH2,10.121.96.143_VITHON 1_TN703B_GJ_SSA BUJ_PH2,e=13239,10.121.96.143,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-07-25 01:12:40,
10.121.96.152,GUNERI,TN703B,GJ_SSA BUJ,PH2,10.121.96.152_GUNERI_TN703B_GJ_SSA BUJ_PH2,e=13260,10.121.96.152,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-09 01:00:31,
10.121.68.205,SAMANA,TN705B,WTR_RJ,PH2,10.121.68.205_SAMANA_TN705B_WTR_RJ_PH2,e=13183,10.121.68.205,2.9.1 load2.9.1_p13,B1,0.0,2026-09-10 01:05:34,GUJ_RAJKOT WTR_PH3
10.121.17.205,INFO,TN725B,GJ_SSA AM,PH1,10.121.17.205_INFO_TN725B_GJ_SSA AM_PH1,e=1643,10.121.17.205,2.9.1 load2.9.1_p13,B1,0.0,2026-06-26 01:09:35,Guj AHMD SSA
10.121.15.144,AM BHADRA(GNE),TN725B,WTR_AM,PH3,10.121.15.144_AM BHADRA(GNE)_TN725B_WTR_AM_PH3,e=13605,10.121.15.144,2.9.1 load2.9.1_p13,B1,0.0,2026-05-18 01:06:49,
10.121.17.82,Luni TE,TN703B,GJ_SSA BUJ,PH3,10.121.17.82_Luni TE_TN703B_GJ_SSA BUJ_PH3,e=14129,10.121.17.82,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-14 01:09:01,
10.121.16.120,BOB-RO-NVS,TN703B,GJ_SSA VAL,PH3,10.121.16.120_BOB-RO-NVS_TN703B_GJ_SSA VAL_PH3,e=13868,10.121.16.120,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-27 01:10:42,
10.121.25.76,BASPA,TN703B,GJ_SSA MEH,PH2,10.121.25.76_BASPA_TN703B_GJ_SSA MEH_PH2,e=24122,10.121.25.76,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-23 01:16:30,
10.121.17.80,Ashapura Temple,TN703B,GJ_SSA BUJ,PH1,10.121.17.80_Ashapura Temple_TN703B_GJ_SSA BUJ_PH1,e=2552,10.121.17.80,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-12 01:10:13,
10.121.15.149,BARWALA,TN725B,WTR_AM,PH3,10.121.15.149_BARWALA_TN725B_WTR_AM_PH3,e=14119,10.121.15.149,2.9.1 load2.9.1_p13,B1,0.0,2026-08-26 01:11:55,GUJ_AHM WTR -PH3
10.121.96.73,Civil lines,TN705B,GJ_SSA BCH,PH3,10.121.96.73_Civil lines_TN705B_GJ_SSA BCH_PH3,e=14334,10.121.96.73,2.9.1 load2.9.1_p13,B1,2.0,2026-09-05 01:07:08,GUJ-BHARUSH SSA-
10.121.99.207,VANZ,TN703B,GJ_SSA SR,PH3,10.121.99.207_VANZ_TN703B_GJ_SSA SR_PH3,e=45042,10.121.99.207,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-21 01:09:33,
10.121.99.193,VARACHHA 2(GNE),TN725B,GJ_SSA SR,PH3,10.121.99.193_VARACHHA 2(GNE)_TN725B_GJ_SSA SR_PH3,e=14506,10.121.99.193,2.9.1 load2.9.1_p13,B1,2.0,2026-08-29 01:00:01,GUJ-SURAT SSA-PH3
10.121.17.219,Sales Tax ARD,TN703B,GJ_SSA AM,PH3,10.121.17.219_Sales Tax ARD_TN703B_GJ_SSA AM_PH3,e=47207,10.121.17.219,2.9.1 Rev.A load2.9.1_p13,B1,2.0,2026-08-24 01:13:49,
10.121.25.134,R2 GADH B1,TN705B,GJ_SSA PNP,PH3,10.121.25.134_R2 GADH B1_TN705B_GJ_SSA PNP_PH3,e=14580,10.121.25.134,2.9.1 load2.9.1_p13,B1,0.0,2026-07-31 01:06:48,
10.121.19.135,SUBHANPURA,TN725B,GJ_SSA VDR,PH2,10.121.19.135_SUBHANPURA_TN725B_GJ_SSA VDR_PH2,e=3803,10.121.19.135,2.9.1 load2.9.1_p13,B1,0.0,2026-07-10 01:02:26,
10.121.19.242,VESU,TN725B,GJ_SSA SR,PH2,10.121.19.242_VESU_TN725B_GJ_SSA SR_PH2,e=14756,10.121.19.242,2.9.1 load2.9.1_p13,B1,0.0,2026-09-04 01:02:56,GUJ-SURAT SSA-PH3
10.121.26.13,Bhiloda,TN705B,WTR_AM,PH2,10.121.26.13_Bhiloda_TN705B_WTR_AM_PH2,e=14799,10.121.26.13,2.9.1 load2.9.1_p13,B1,0.0,2026-08-11 01:11:37,
10.121.96.37,TEENBATTI BTS,TN703B,GJ_SSA AMR,PH2,10.121.96.37_TEENBATTI BTS_TN703B_GJ_SSA AMR_PH2,e=14732,10.121.96.37,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-07-26 01:04:34,
10.121.100.27,ANANDPUR B1,TN705B,GJ_SSA SR,PH3,10.121.100.27_ANANDPUR B1_TN705B_GJ_SSA SR_PH3,e=14974,10.121.100.27,2.9.1 load2.9.1_p13,B1,2.0,2026-08-20 01:08:08,GUJ-SURAT SSA-PH3
10.121.96.25,Mahuva-Rd-BTS,TN703B,GJ_SSA AMR,PH2,10.121.96.25_Mahuva-Rd-BTS_TN703B_GJ_SSA AMR_PH2,e=14730,10.121.96.25,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-09-12 01:05:30,
10.121.96.46,Royal Complex BTS,TN703B,GJ_SSA AMR,PH2,10.121.96.46_Royal Complex BTS_TN703B_GJ_SSA AMR_PH2,e=14731,10.121.96.46,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-27 01:10:15,
10.121.24.106,Zanda Chowk,TN703B,GJ_SSA BUJ,PH2,10.121.24.106_Zanda Chowk_TN703B_GJ_SSA BUJ_PH2,e=6860,10.121.24.106,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-24 01:18:19,GUJ _BHUJ SSA
10.121.17.76,AADESAR,TN725B,GJ_SSA BUJ,PH3,10.121.17.76_AADESAR_TN725B_GJ_SSA BUJ_PH3,e=15171,10.121.17.76,2.9.1 load2.9.1_p13,B1,2.0,2026-09-05 01:04:26,
10.121.19.199,RUNDH,TN725B,GJ_SSA SR,PH2,10.121.19.199_RUNDH_TN725B_GJ_SSA SR_PH2,e=3853,10.121.19.199,2.9.1 load2.9.1_p13,B1,0.0,2026-09-11 01:07:23,Gujrat
10.121.68.3,Bardoli,TN725B,WTR_AM,PH3,10.121.68.3_Bardoli_TN725B_WTR_AM_PH3,e=15815,10.121.68.3,2.9.1 load2.9.1_p13,B1,2.0,2026-08-14 01:06:00,GUJ_SURAT WTR_PH3
10.121.68.68,Naroli,TN705B,WTR_AM,PH3,10.121.68.68_Naroli_TN705B_WTR_AM_PH3,e=15652,10.121.68.68,2.9.1 load2.9.1_p13,B1,2.0,2026-08-25 01:16:41,
10.121.100.35,UKAI TE,TN703B,GJ_SSA SR,PH3,10.121.100.35_UKAI TE_TN703B_GJ_SSA SR_PH3,e=45072,10.121.100.35,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-30 01:08:17,
10.121.96.2,SAVARKUNDLA,TN725B,GJ_SSA AMR,PH3,10.121.96.2_SAVARKUNDLA_TN725B_GJ_SSA AMR_PH3,e=16505,10.121.96.2,2.9.1 load2.9.1_p13,B1,2.0,2026-08-27 01:15:59,GUJ_AMRELI SSA_PH3
10.121.96.39,BABRA,TN725B,WTR_RJ,PH3,10.121.96.39_BABRA_TN725B_WTR_RJ_PH3,e=16257,10.121.96.39,2.9.1 load2.9.1_p13,B1,0.0,2026-09-11 01:14:16,GUJ_RAJKOT WTR_PH2
10.121.96.36,AMRELI 2,TN725B,WTR_RJ,PH3,10.121.96.36_AMRELI 2_TN725B_WTR_RJ_PH3,e=16251,10.121.96.36,2.9.1 load2.9.1_p13,B1,0.0,2026-08-27 01:17:27,GUJ_RAJKOT WTR_PH2
10.121.19.218,LANDMARK A1,TN703B,GJ_SSA SR,PH2,10.121.19.218_LANDMARK A1_TN703B_GJ_SSA SR_PH2,e=34395,10.121.19.218,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-25 01:16:30,
10.121.68.6,Mandvi,TN725B,WTR_AM,PH3,10.121.68.6_Mandvi_TN725B_WTR_AM_PH3,e=15817,10.121.68.6,2.9.1 load2.9.1_p13,B1,2.0,2026-08-07 01:07:03,GUJ_SURAT WTR_PH3
10.121.68.72,POLYCAB KACHHIGAM,TN703B,GJ_SSA VAL,PH2,10.121.68.72_POLYCAB KACHHIGAM_TN703B_GJ_SSA VAL_PH2,e=42537,10.121.68.72,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-29 01:10:03,
10.121.96.11,KUP EXCH,TN705B,GJ_SSA AMR,PH3,10.121.96.11_KUP EXCH_TN705B_GJ_SSA AMR_PH3,e=26354,10.121.96.11,2.9.1 load2.9.1_p13,B1,2.0,2026-09-12 01:08:48,
10.121.68.7,Netrang,TN725B,WTR_AM,PH3,10.121.68.7_Netrang_TN725B_WTR_AM_PH3,e=17102,10.121.68.7,2.9.1 load2.9.1_p13,B1,2.0,2026-09-12 01:22:16,
10.121.96.21,Gopalgram,TN703B,GJ_SSA AMR,PH2,10.121.96.21_Gopalgram_TN703B_GJ_SSA AMR_PH2,e=17577,10.121.96.21,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-26 01:19:48,
10.121.19.225,L AND T,TN705B,GJ_SSA SR,PH3,10.121.19.225_L AND T_TN705B_GJ_SSA SR_PH3,e=17623,10.121.19.225,2.9.1 load2.9.1_p13,B1,2.0,2026-06-19 01:06:12,
10.121.96.20,Sarambhada,TN703B,GJ_SSA AMR,PH2,10.121.96.20_Sarambhada_TN703B_GJ_SSA AMR_PH2,e=17576,10.121.96.20,2.9.1 Rev.B load2.9.1_p14,B1,0.0,2026-08-26 01:19:50,
10.121.99.203,ONGC Plant,TN705B,GJ_SSA SR,PH3,10.121.99.203_ONGC Plant_TN705B_GJ_SSA SR_PH3,e=17783,10.121.99.203,2.9.1 load2.9.1_p13,B1,2.0,2026-08-22 01:20:57,
10.121.26.15,Antarsuba,TN705B,GJ_SSA HMR,PH2,10.121.26.15_Antarsuba_TN705B_GJ_SSA HMR_PH2,e=17874,10.121.26.15,2.9.1 load2.9.1_p13,B1,2.0,2026-09-12 01:10:22,
10.121.17.26,RAJKOT,TN725B,WTR_RJ,PH1,10.121.17.26_RAJKOT_TN725B_WTR_RJ_PH1,e=610,10.121.17.26,2.9.1 load2.9.1_p13,B1,0.0,2026-07-30 01:01:26,GUJ _RAJKOT WTR
10.121.96.135,Naliya,TN725B,GJ_SSA BUJ,PH2,10.121.96.135_Naliya_TN725B_GJ_SSA BUJ_PH2,e=12793,10.121.96.135,2.9.1 load2.9.1_p13,B1,2.0,2026-08-11 01:04:23,
10.121.16.241,Kathlal,TN705B,WTR_AM,PH2,10.121.16.241_Kathlal_TN705B_WTR_AM_PH2,e=6061,10.121.16.241,2.9.1 load2.9.1_p13,B1,0.0,2026-08-20 01:03:01,GUJ _AHMD WTR
10.121.24.100,Kelwani Mandal,TN703B,GJ_SSA BUJ,PH2,10.121.24.100_Kelwani Mandal_TN703B_GJ_SSA BUJ_PH2,e=12516,10.121.24.100,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-23 01:05:33,
10.121.96.85,NANI BHEDWAN,TN705B,GJ_SSA BCH,PH3,10.121.96.85_NANI BHEDWAN_TN705B_GJ_SSA BCH_PH3,e=32166,10.121.96.85,2.9.1 load2.9.1_p13,B1,2.0,2026-07-24 01:01:24,
10.121.68.10,KOSAMBA,TN705B,GJ_SSA SR,PH3,10.121.68.10_KOSAMBA_TN705B_GJ_SSA SR_PH3,e=38751,10.121.68.10,2.9.1 load2.9.1_p13,B1,0.0,2026-08-02 01:10:44,
10.121.20.47,Nana Vadala,TN703B,GJ_SSA JMN,PH2,10.121.20.47_Nana Vadala_TN703B_GJ_SSA JMN_PH2,e=16033,10.121.20.47,2.9.1 Rev.A load2.9.1_p14,B1,2.0,2026-08-31 01:02:40,GUJ_JAMNAGR SSA
10.121.100.26,Vyara,TN725B,WTR_AM,PH3,10.121.100.26_Vyara_TN725B_WTR_AM_PH3,e=15816,10.121.100.26,2.9.1 load2.9.1_p13,B1,2.0,2026-08-01 01:04:58,GUJ_SURAT WTR_PH3
